checkpoint,eval_model,jpeg_quality,image,prompt,psnr_immunized,ssim_imm_orig,ssim_clean_edit,ssim_imm_edit,disrupted
h7_jpeg_robust,flux_schnell,70,image_73.png,A person in a locker room,32.497,0.941,0.6309,0.615,0
h7_jpeg_robust,flux_schnell,70,image_73.png,A person in a street market,32.497,0.941,0.6105,0.5955,0
h7_jpeg_robust,flux_schnell,none,image_80.png,A person in a hot dog stand,32.2,0.9807,0.6534,0.6305,0
h7_jpeg_robust,flux_schnell,none,image_80.png,A person in a bridal fitting room,32.2,0.9807,0.6463,0.6255,0
h7_jpeg_robust,flux_schnell,75,image_80.png,A person in a hot dog stand,31.218,0.9476,0.6534,0.6148,0
h7_jpeg_robust,flux_schnell,75,image_80.png,A person in a bridal fitting room,31.218,0.9476,0.6463,0.619,0
h7_jpeg_robust,flux_schnell,70,image_80.png,A person in a hot dog stand,31.016,0.9421,0.6534,0.6154,0
h7_jpeg_robust,flux_schnell,70,image_80.png,A person in a bridal fitting room,31.016,0.9421,0.6463,0.6163,0
h7_jpeg_robust,flux_schnell,none,image_82.png,A person in a beach resort,35.374,0.9911,0.6966,0.6871,0
h7_jpeg_robust,flux_schnell,none,image_82.png,A person in a transit station,35.374,0.9911,0.6688,0.666,0
h7_jpeg_robust,flux_schnell,75,image_82.png,A person in a beach resort,34.31,0.9663,0.6966,0.6721,0
h7_jpeg_robust,flux_schnell,75,image_82.png,A person in a transit station,34.31,0.9663,0.6688,0.6598,0
h7_jpeg_robust,flux_schnell,70,image_82.png,A person in a beach resort,34.111,0.9624,0.6966,0.6716,0
h7_jpeg_robust,flux_schnell,70,image_82.png,A person in a transit station,34.111,0.9624,0.6688,0.655,0
h7_jpeg_robust,flux_schnell,none,image_93.png,A person in a motel room,42.973,0.9928,0.7372,0.7319,0
h7_jpeg_robust,flux_schnell,none,image_93.png,A person in a tech launch event,42.973,0.9928,0.7421,0.7383,0
h7_jpeg_robust,flux_schnell,75,image_93.png,A person in a motel room,34.788,0.9587,0.7372,0.7192,0
h7_jpeg_robust,flux_schnell,75,image_93.png,A person in a tech launch event,34.788,0.9587,0.7421,0.7268,0
h7_jpeg_robust,flux_schnell,70,image_93.png,A person in a motel room,34.137,0.9538,0.7372,0.7143,0
h7_jpeg_robust,flux_schnell,70,image_93.png,A person in a tech launch event,34.137,0.9538,0.7421,0.7216,0
h7_jpeg_robust,flux_schnell,none,image_94.png,A person in a computer lab,50.93,0.9982,0.8551,0.8543,0
h7_jpeg_robust,flux_schnell,none,image_94.png,A person in a lobby,50.93,0.9982,0.8538,0.854,0
h7_jpeg_robust,flux_schnell,75,image_94.png,A person in a computer lab,37.423,0.9683,0.8551,0.845,0
h7_jpeg_robust,flux_schnell,75,image_94.png,A person in a lobby,37.423,0.9683,0.8538,0.844,0
h7_jpeg_robust,flux_schnell,70,image_94.png,A person in a computer lab,36.69,0.9641,0.8551,0.8425,0
h7_jpeg_robust,flux_schnell,70,image_94.png,A person in a lobby,36.69,0.9641,0.8538,0.8422,0
h7_jpeg_robust,flux_schnell,none,image_104.png,A person in a pet festival,50.994,0.9993,0.7437,0.7446,0
h7_jpeg_robust,flux_schnell,none,image_104.png,A person in a slum,50.994,0.9993,0.7341,0.737,0
h7_jpeg_robust,flux_schnell,75,image_104.png,A person in a pet festival,38.633,0.9661,0.7437,0.7341,0
h7_jpeg_robust,flux_schnell,75,image_104.png,A person in a slum,38.633,0.9661,0.7341,0.7286,0
h7_jpeg_robust,flux_schnell,70,image_104.png,A person in a pet festival,38.012,0.962,0.7437,0.7307,0
h7_jpeg_robust,flux_schnell,70,image_104.png,A person in a slum,38.012,0.962,0.7341,0.7239,0
h7_jpeg_robust,flux_schnell,none,image_110.png,A person in a gym sauna,49.499,0.9994,0.7329,0.7329,0
h7_jpeg_robust,flux_schnell,none,image_110.png,A person in a glass factory,49.499,0.9994,0.7194,0.7191,0
h7_jpeg_robust,flux_schnell,75,image_110.png,A person in a gym sauna,39.035,0.9695,0.7329,0.7226,0
h7_jpeg_robust,flux_schnell,75,image_110.png,A person in a glass factory,39.035,0.9695,0.7194,0.7136,0
h7_jpeg_robust,flux_schnell,70,image_110.png,A person in a gym sauna,38.452,0.9661,0.7329,0.7247,0
h7_jpeg_robust,flux_schnell,70,image_110.png,A person in a glass factory,38.452,0.9661,0.7194,0.7114,0
h7_jpeg_robust,flux_schnell,none,image_115.png,A person in a tram stop,24.934,0.9644,0.6328,0.6042,0
h7_jpeg_robust,flux_schnell,none,image_115.png,A person in a fish market,24.934,0.9644,0.6466,0.6177,0
h7_jpeg_robust,flux_schnell,75,image_115.png,A person in a tram stop,24.744,0.9274,0.6328,0.5934,0
h7_jpeg_robust,flux_schnell,75,image_115.png,A person in a fish market,24.744,0.9274,0.6466,0.6041,0
h7_jpeg_robust,flux_schnell,70,image_115.png,A person in a tram stop,24.699,0.9222,0.6328,0.5965,0
h7_jpeg_robust,flux_schnell,70,image_115.png,A person in a fish market,24.699,0.9222,0.6466,0.6034,0
h7_jpeg_robust,flux_schnell,none,image_121.png,A person in a basement,43.245,0.9933,0.7147,0.7081,0
h7_jpeg_robust,flux_schnell,none,image_121.png,A person in a dormitory,43.245,0.9933,0.6962,0.6945,0
h7_jpeg_robust,flux_schnell,75,image_121.png,A person in a basement,37.933,0.9627,0.7147,0.7079,0
h7_jpeg_robust,flux_schnell,75,image_121.png,A person in a dormitory,37.933,0.9627,0.6962,0.686,0
h7_jpeg_robust,flux_schnell,70,image_121.png,A person in a basement,37.504,0.9588,0.7147,0.6995,0
h7_jpeg_robust,flux_schnell,70,image_121.png,A person in a dormitory,37.504,0.9588,0.6962,0.6801,0
h7_jpeg_robust,flux_schnell,none,image_129.png,A person in a tech startup,22.578,0.9688,0.6987,0.6684,0
h7_jpeg_robust,flux_schnell,none,image_129.png,A person in a brewery tour,22.578,0.9688,0.7048,0.6692,0
h7_jpeg_robust,flux_schnell,75,image_129.png,A person in a tech startup,22.524,0.9446,0.6987,0.6551,0
h7_jpeg_robust,flux_schnell,75,image_129.png,A person in a brewery tour,22.524,0.9446,0.7048,0.6593,0
h7_jpeg_robust,flux_schnell,70,image_129.png,A person in a tech startup,22.492,0.9411,0.6987,0.6563,0
h7_jpeg_robust,flux_schnell,70,image_129.png,A person in a brewery tour,22.492,0.9411,0.7048,0.6623,0
h7_jpeg_robust,flux_schnell,none,image_133.png,A person in a laundry room,38.097,0.9933,0.3975,0.3947,0
h7_jpeg_robust,flux_schnell,none,image_133.png,A person in a tech startup,38.097,0.9933,0.4372,0.4298,0
h7_jpeg_robust,flux_schnell,75,image_133.png,A person in a laundry room,33.432,0.9571,0.3975,0.3915,0
h7_jpeg_robust,flux_schnell,75,image_133.png,A person in a tech startup,33.432,0.9571,0.4372,0.4225,0
h7_jpeg_robust,flux_schnell,70,image_133.png,A person in a laundry room,32.988,0.9521,0.3975,0.3894,0
h7_jpeg_robust,flux_schnell,70,image_133.png,A person in a tech startup,32.988,0.9521,0.4372,0.4209,0
h7_jpeg_robust,flux_schnell,none,image_135.png,A person in a music studio,35.14,0.9675,0.677,0.6564,0
h7_jpeg_robust,flux_schnell,none,image_135.png,A person in a local crafts market,35.14,0.9675,0.6756,0.652,0
h7_jpeg_robust,flux_schnell,75,image_135.png,A person in a music studio,33.176,0.9296,0.677,0.6539,0
h7_jpeg_robust,flux_schnell,75,image_135.png,A person in a local crafts market,33.176,0.9296,0.6756,0.6524,0
h7_jpeg_robust,flux_schnell,70,image_135.png,A person in a music studio,32.915,0.9253,0.677,0.6568,0
h7_jpeg_robust,flux_schnell,70,image_135.png,A person in a local crafts market,32.915,0.9253,0.6756,0.6509,0
h7_jpeg_robust,flux_schnell,none,image_142.png,A person in a bowling alley,22.348,0.9666,0.6293,0.6066,0
h7_jpeg_robust,flux_schnell,none,image_142.png,A person in a climbing wall,22.348,0.9666,0.6346,0.6099,0
h7_jpeg_robust,flux_schnell,75,image_142.png,A person in a bowling alley,22.304,0.9317,0.6293,0.6137,0
h7_jpeg_robust,flux_schnell,75,image_142.png,A person in a climbing wall,22.304,0.9317,0.6346,0.6065,0
h7_jpeg_robust,flux_schnell,70,image_142.png,A person in a bowling alley,22.295,0.9273,0.6293,0.6145,0
h7_jpeg_robust,flux_schnell,70,image_142.png,A person in a climbing wall,22.295,0.9273,0.6346,0.6005,0
h7_jpeg_robust,flux_schnell,none,image_149.png,A person in a music and arts festival,30.92,0.9842,0.595,0.5768,0
h7_jpeg_robust,flux_schnell,none,image_149.png,A person in a costume party,30.92,0.9842,0.5948,0.585,0
h7_jpeg_robust,flux_schnell,75,image_149.png,A person in a music and arts festival,30.617,0.9534,0.595,0.5785,0
h7_jpeg_robust,flux_schnell,75,image_149.png,A person in a costume party,30.617,0.9534,0.5948,0.5809,0
h7_jpeg_robust,flux_schnell,70,image_149.png,A person in a music and arts festival,30.574,0.9493,0.595,0.5756,0
h7_jpeg_robust,flux_schnell,70,image_149.png,A person in a costume party,30.574,0.9493,0.5948,0.5866,0
h7_jpeg_robust,flux_schnell,none,image_151.png,A person in a charity art auction,20.401,0.9274,0.7516,0.6797,1
h7_jpeg_robust,flux_schnell,none,image_151.png,A person in a customs checkpoint,20.401,0.9274,0.7565,0.6783,1
h7_jpeg_robust,flux_schnell,75,image_151.png,A person in a charity art auction,20.472,0.8956,0.7516,0.6797,1
h7_jpeg_robust,flux_schnell,75,image_151.png,A person in a customs checkpoint,20.472,0.8956,0.7565,0.6801,1
h7_jpeg_robust,flux_schnell,70,image_151.png,A person in a charity art auction,20.464,0.8919,0.7516,0.6784,1
h7_jpeg_robust,flux_schnell,70,image_151.png,A person in a customs checkpoint,20.464,0.8919,0.7565,0.6793,1
h7_jpeg_robust,flux_schnell,none,image_152.png,A person in a city food tour,29.863,0.9851,0.7101,0.6954,0
h7_jpeg_robust,flux_schnell,none,image_152.png,A person in a flea market,29.863,0.9851,0.7032,0.6904,0
h7_jpeg_robust,flux_schnell,75,image_152.png,A person in a city food tour,29.417,0.9501,0.7101,0.6882,0
h7_jpeg_robust,flux_schnell,75,image_152.png,A person in a flea market,29.417,0.9501,0.7032,0.6843,0
h7_jpeg_robust,flux_schnell,70,image_152.png,A person in a city food tour,29.33,0.9457,0.7101,0.6852,0
h7_jpeg_robust,flux_schnell,70,image_152.png,A person in a flea market,29.33,0.9457,0.7032,0.682,0
h7_jpeg_robust,flux_schnell,none,image_160.png,A person in a flower garden,38.514,0.9968,0.6378,0.634,0
h7_jpeg_robust,flux_schnell,none,image_160.png,A person in a sports field,38.514,0.9968,0.6177,0.6161,0
h7_jpeg_robust,flux_schnell,75,image_160.png,A person in a flower garden,34.591,0.9524,0.6378,0.6229,0
h7_jpeg_robust,flux_schnell,75,image_160.png,A person in a sports field,34.591,0.9524,0.6177,0.6188,0
h7_jpeg_robust,flux_schnell,70,image_160.png,A person in a flower garden,34.159,0.9472,0.6378,0.6227,0
h7_jpeg_robust,flux_schnell,70,image_160.png,A person in a sports field,34.159,0.9472,0.6177,0.6152,0
h7_jpeg_robust,flux_schnell,none,image_163.png,A person in a slum,31.826,0.9869,0.3902,0.389,0
h7_jpeg_robust,flux_schnell,none,image_163.png,A person in a nightclub,31.826,0.9869,0.3978,0.3845,0
h7_jpeg_robust,flux_schnell,75,image_163.png,A person in a slum,30.895,0.9556,0.3902,0.3715,0
h7_jpeg_robust,flux_schnell,75,image_163.png,A person in a nightclub,30.895,0.9556,0.3978,0.3792,0
h7_jpeg_robust,flux_schnell,70,image_163.png,A person in a slum,30.677,0.9491,0.3902,0.3757,0
h7_jpeg_robust,flux_schnell,70,image_163.png,A person in a nightclub,30.677,0.9491,0.3978,0.3805,0
h7_jpeg_robust,flux_schnell,none,image_165.png,A person in a digital art gallery,40.7,0.9964,0.6427,0.641,0
h7_jpeg_robust,flux_schnell,none,image_165.png,A person in a cocktail bar,40.7,0.9964,0.6286,0.6328,0
h7_jpeg_robust,flux_schnell,75,image_165.png,A person in a digital art gallery,36.366,0.961,0.6427,0.6351,0
h7_jpeg_robust,flux_schnell,75,image_165.png,A person in a cocktail bar,36.366,0.961,0.6286,0.6249,0
h7_jpeg_robust,flux_schnell,70,image_165.png,A person in a digital art gallery,35.914,0.9565,0.6427,0.6337,0
h7_jpeg_robust,flux_schnell,70,image_165.png,A person in a cocktail bar,35.914,0.9565,0.6286,0.6192,0
h7_jpeg_robust,flux_schnell,none,image_169.png,A person in a technology fair,25.104,0.9657,0.6866,0.6597,0
h7_jpeg_robust,flux_schnell,none,image_169.png,A person in a food truck park,25.104,0.9657,0.672,0.6469,0
h7_jpeg_robust,flux_schnell,75,image_169.png,A person in a technology fair,25.032,0.9338,0.6866,0.6499,0
h7_jpeg_robust,flux_schnell,75,image_169.png,A person in a food truck park,25.032,0.9338,0.672,0.6387,0
h7_jpeg_robust,flux_schnell,70,image_169.png,A person in a technology fair,25.005,0.9296,0.6866,0.6554,0
h7_jpeg_robust,flux_schnell,70,image_169.png,A person in a food truck park,25.005,0.9296,0.672,0.6399,0
h7_jpeg_robust,flux_schnell,none,image_170.png,A person in a casino lounge,31.689,0.9834,0.5756,0.5632,0
h7_jpeg_robust,flux_schnell,none,image_170.png,A person in a dance festival,31.689,0.9834,0.5826,0.568,0
h7_jpeg_robust,flux_schnell,75,image_170.png,A person in a casino lounge,30.956,0.952,0.5756,0.5574,0
h7_jpeg_robust,flux_schnell,75,image_170.png,A person in a dance festival,30.956,0.952,0.5826,0.5638,0
h7_jpeg_robust,flux_schnell,70,image_170.png,A person in a casino lounge,30.806,0.9479,0.5756,0.5574,0
h7_jpeg_robust,flux_schnell,70,image_170.png,A person in a dance festival,30.806,0.9479,0.5826,0.5632,0
h7_jpeg_robust,flux_schnell,none,image_180.png,A person in a rooftop lounge,18.416,0.8656,0.4908,0.3588,1
h7_jpeg_robust,flux_schnell,none,image_180.png,A person in a gym sauna,18.416,0.8656,0.5118,0.3827,1
h7_jpeg_robust,flux_schnell,75,image_180.png,A person in a rooftop lounge,18.373,0.8204,0.4908,0.3545,1
h7_jpeg_robust,flux_schnell,75,image_180.png,A person in a gym sauna,18.373,0.8204,0.5118,0.3748,1
h7_jpeg_robust,flux_schnell,70,image_180.png,A person in a rooftop lounge,18.362,0.8146,0.4908,0.3486,1
h7_jpeg_robust,flux_schnell,70,image_180.png,A person in a gym sauna,18.362,0.8146,0.5118,0.3716,1
h7_jpeg_robust,flux_schnell,none,image_181.png,A person in a butcher shop,48.012,0.9967,0.6555,0.6573,0
h7_jpeg_robust,flux_schnell,none,image_181.png,A person in a highway rest stop,48.012,0.9967,0.6778,0.6755,0
h7_jpeg_robust,flux_schnell,75,image_181.png,A person in a butcher shop,39.749,0.9636,0.6555,0.6487,0
h7_jpeg_robust,flux_schnell,75,image_181.png,A person in a highway rest stop,39.749,0.9636,0.6778,0.6676,0
h7_jpeg_robust,flux_schnell,70,image_181.png,A person in a butcher shop,39.197,0.9599,0.6555,0.6462,0
h7_jpeg_robust,flux_schnell,70,image_181.png,A person in a highway rest stop,39.197,0.9599,0.6778,0.6654,0
h7_jpeg_robust,flux_schnell,none,image_185.png,A person in a golf course clubhouse,20.069,0.9208,0.6005,0.5164,1
h7_jpeg_robust,flux_schnell,none,image_185.png,A person in a rehab facility,20.069,0.9208,0.5934,0.5197,1
h7_jpeg_robust,flux_schnell,75,image_185.png,A person in a golf course clubhouse,20.106,0.894,0.6005,0.5196,1
h7_jpeg_robust,flux_schnell,75,image_185.png,A person in a rehab facility,20.106,0.894,0.5934,0.5142,1
h7_jpeg_robust,flux_schnell,70,image_185.png,A person in a golf course clubhouse,20.105,0.8903,0.6005,0.5174,1
h7_jpeg_robust,flux_schnell,70,image_185.png,A person in a rehab facility,20.105,0.8903,0.5934,0.5139,1
h7_jpeg_robust,flux_schnell,none,image_186.png,A person in a community arts and crafts market,44.529,0.9945,0.6837,0.6793,0
h7_jpeg_robust,flux_schnell,none,image_186.png,A person in a church sanctuary,44.529,0.9945,0.6803,0.6774,0
h7_jpeg_robust,flux_schnell,75,image_186.png,A person in a community arts and crafts market,35.456,0.9624,0.6837,0.6748,0
h7_jpeg_robust,flux_schnell,75,image_186.png,A person in a church sanctuary,35.456,0.9624,0.6803,0.669,0
h7_jpeg_robust,flux_schnell,70,image_186.png,A person in a community arts and crafts market,34.738,0.9579,0.6837,0.6732,0
h7_jpeg_robust,flux_schnell,70,image_186.png,A person in a church sanctuary,34.738,0.9579,0.6803,0.6663,0
h7_jpeg_robust,flux_schnell,none,image_189.png,A person in a vintage arts fair,42.17,0.9941,0.6031,0.5992,0
h7_jpeg_robust,flux_schnell,none,image_189.png,A person in a bowling alley,42.17,0.9941,0.5903,0.5856,0
h7_jpeg_robust,flux_schnell,75,image_189.png,A person in a vintage arts fair,34.847,0.9518,0.6031,0.5918,0
h7_jpeg_robust,flux_schnell,75,image_189.png,A person in a bowling alley,34.847,0.9518,0.5903,0.587,0
h7_jpeg_robust,flux_schnell,70,image_189.png,A person in a vintage arts fair,34.329,0.9472,0.6031,0.5916,0
h7_jpeg_robust,flux_schnell,70,image_189.png,A person in a bowling alley,34.329,0.9472,0.5903,0.5858,0
h7_jpeg_robust,flux_schnell,none,image_201.png,A person in a high-end restaurant,40.628,0.9881,0.6238,0.6139,0
h7_jpeg_robust,flux_schnell,none,image_201.png,A person in a bowling alley,40.628,0.9881,0.6803,0.6651,0
h7_jpeg_robust,flux_schnell,75,image_201.png,A person in a high-end restaurant,36.696,0.9511,0.6238,0.6122,0
h7_jpeg_robust,flux_schnell,75,image_201.png,A person in a bowling alley,36.696,0.9511,0.6803,0.6569,0
h7_jpeg_robust,flux_schnell,70,image_201.png,A person in a high-end restaurant,36.378,0.9461,0.6238,0.6093,0
h7_jpeg_robust,flux_schnell,70,image_201.png,A person in a bowling alley,36.378,0.9461,0.6803,0.6538,0
h7_jpeg_robust,flux_schnell,none,image_203.png,A person in a gymnasium,51.553,0.999,0.8463,0.8445,0
h7_jpeg_robust,flux_schnell,none,image_203.png,A person in a brothel,51.553,0.999,0.8544,0.8556,0
h7_jpeg_robust,flux_schnell,75,image_203.png,A person in a gymnasium,39.979,0.9771,0.8463,0.8344,0
h7_jpeg_robust,flux_schnell,75,image_203.png,A person in a brothel,39.979,0.9771,0.8544,0.8469,0
h7_jpeg_robust,flux_schnell,70,image_203.png,A person in a gymnasium,39.363,0.9745,0.8463,0.8359,0
h7_jpeg_robust,flux_schnell,70,image_203.png,A person in a brothel,39.363,0.9745,0.8544,0.8412,0
h7_jpeg_robust,flux_schnell,none,image_209.png,A person in a summer camp,38.466,0.9936,0.6497,0.6422,0
h7_jpeg_robust,flux_schnell,none,image_209.png,A person in a TV studio,38.466,0.9936,0.6523,0.6495,0
h7_jpeg_robust,flux_schnell,75,image_209.png,A person in a summer camp,35.552,0.9608,0.6497,0.6323,0
h7_jpeg_robust,flux_schnell,75,image_209.png,A person in a TV studio,35.552,0.9608,0.6523,0.6438,0
h7_jpeg_robust,flux_schnell,70,image_209.png,A person in a summer camp,35.083,0.9554,0.6497,0.635,0
h7_jpeg_robust,flux_schnell,70,image_209.png,A person in a TV studio,35.083,0.9554,0.6523,0.6358,0
h7_jpeg_robust,flux_schnell,none,image_212.png,A person in a street vendor stand,51.403,0.9975,0.8231,0.8215,0
h7_jpeg_robust,flux_schnell,none,image_212.png,A person in a dog park picnic,51.403,0.9975,0.8113,0.8086,0
h7_jpeg_robust,flux_schnell,75,image_212.png,A person in a street vendor stand,38.102,0.9701,0.8231,0.8154,0
h7_jpeg_robust,flux_schnell,75,image_212.png,A person in a dog park picnic,38.102,0.9701,0.8113,0.8055,0
h7_jpeg_robust,flux_schnell,70,image_212.png,A person in a street vendor stand,37.446,0.9663,0.8231,0.8109,0
h7_jpeg_robust,flux_schnell,70,image_212.png,A person in a dog park picnic,37.446,0.9663,0.8113,0.7974,0
h7_jpeg_robust,flux_schnell,none,image_213.png,A person in a science museum exhibit,33.352,0.9759,0.6321,0.6058,0
h7_jpeg_robust,flux_schnell,none,image_213.png,A person in a woodworking shop,33.352,0.9759,0.6532,0.6273,0
h7_jpeg_robust,flux_schnell,75,image_213.png,A person in a science museum exhibit,32.486,0.9481,0.6321,0.5999,0
h7_jpeg_robust,flux_schnell,75,image_213.png,A person in a woodworking shop,32.486,0.9481,0.6532,0.6264,0
h7_jpeg_robust,flux_schnell,70,image_213.png,A person in a science museum exhibit,32.373,0.9448,0.6321,0.5986,0
h7_jpeg_robust,flux_schnell,70,image_213.png,A person in a woodworking shop,32.373,0.9448,0.6532,0.6229,0
h1a_no_jpeg,sd35,none,image_1.png,A person in a weekend market,29.939,0.9754,0.2544,0.2363,0
h1a_no_jpeg,sd35,none,image_1.png,A person in a police evidence room,29.939,0.9754,0.2555,0.237,0
h1a_no_jpeg,sd35,75,image_1.png,A person in a weekend market,29.574,0.9439,0.2544,0.2356,0
h1a_no_jpeg,sd35,75,image_1.png,A person in a police evidence room,29.574,0.9439,0.2555,0.2361,0
h1a_no_jpeg,sd35,70,image_1.png,A person in a weekend market,29.494,0.9396,0.2544,0.2351,0
h1a_no_jpeg,sd35,70,image_1.png,A person in a police evidence room,29.494,0.9396,0.2555,0.2357,0
h1a_no_jpeg,sd35,none,image_3.png,A person in a weekend market,31.311,0.9511,0.2321,0.2074,0
h1a_no_jpeg,sd35,none,image_3.png,A person in a TV newsroom,31.311,0.9511,0.2335,0.2094,0
h1a_no_jpeg,sd35,75,image_3.png,A person in a weekend market,30.604,0.9219,0.2321,0.2077,0
h1a_no_jpeg,sd35,75,image_3.png,A person in a TV newsroom,30.604,0.9219,0.2335,0.2098,0
h1a_no_jpeg,sd35,70,image_3.png,A person in a weekend market,30.476,0.9175,0.2321,0.2077,0
h1a_no_jpeg,sd35,70,image_3.png,A person in a TV newsroom,30.476,0.9175,0.2335,0.2099,0
h1a_no_jpeg,sd35,none,image_5.png,A person in a church sanctuary,42.015,0.9907,0.2391,0.24,0
h1a_no_jpeg,sd35,none,image_5.png,A person in a charity art auction,42.015,0.9907,0.2395,0.2404,0
h1a_no_jpeg,sd35,75,image_5.png,A person in a church sanctuary,36.83,0.9599,0.2391,0.2366,0
h1a_no_jpeg,sd35,75,image_5.png,A person in a charity art auction,36.83,0.9599,0.2395,0.2372,0
h1a_no_jpeg,sd35,70,image_5.png,A person in a church sanctuary,36.243,0.9552,0.2391,0.2361,0
h1a_no_jpeg,sd35,70,image_5.png,A person in a charity art auction,36.243,0.9552,0.2395,0.237,0
h1a_no_jpeg,sd35,none,image_9.png,A person in a sports field,33.228,0.9803,0.1811,0.1699,0
h1a_no_jpeg,sd35,none,image_9.png,A person in a waterside cafe,33.228,0.9803,0.1821,0.1704,0
h1a_no_jpeg,sd35,75,image_9.png,A person in a sports field,32.598,0.9571,0.1811,0.1689,0
h1a_no_jpeg,sd35,75,image_9.png,A person in a waterside cafe,32.598,0.9571,0.1821,0.1696,0
h1a_no_jpeg,sd35,70,image_9.png,A person in a sports field,32.425,0.9527,0.1811,0.1688,0
h1a_no_jpeg,sd35,70,image_9.png,A person in a waterside cafe,32.425,0.9527,0.1821,0.1693,0
h1a_no_jpeg,sd35,none,image_13.png,A person in a drive-in theater,39.797,0.9883,0.1878,0.181,0
h1a_no_jpeg,sd35,none,image_13.png,A person in a shelter,39.797,0.9883,0.1918,0.1845,0
h1a_no_jpeg,sd35,75,image_13.png,A person in a drive-in theater,36.564,0.9572,0.1878,0.1801,0
h1a_no_jpeg,sd35,75,image_13.png,A person in a shelter,36.564,0.9572,0.1918,0.1838,0
h1a_no_jpeg,sd35,70,image_13.png,A person in a drive-in theater,36.118,0.9532,0.1878,0.18,0
h1a_no_jpeg,sd35,70,image_13.png,A person in a shelter,36.118,0.9532,0.1918,0.1836,0
h1a_no_jpeg,sd35,none,image_18.png,A person in a food truck park,26.189,0.9596,0.2625,0.2308,0
h1a_no_jpeg,sd35,none,image_18.png,A person in a ice cream parlor,26.189,0.9596,0.2628,0.2308,0
h1a_no_jpeg,sd35,75,image_18.png,A person in a food truck park,26.087,0.9343,0.2625,0.2297,0
h1a_no_jpeg,sd35,75,image_18.png,A person in a ice cream parlor,26.087,0.9343,0.2628,0.2297,0
h1a_no_jpeg,sd35,70,image_18.png,A person in a food truck park,26.04,0.9309,0.2625,0.2296,0
h1a_no_jpeg,sd35,70,image_18.png,A person in a ice cream parlor,26.04,0.9309,0.2628,0.2296,0
h1a_no_jpeg,sd35,none,image_22.png,A person in a betting shop,26.942,0.9498,0.1622,0.1258,0
h1a_no_jpeg,sd35,none,image_22.png,A person in a charity art auction,26.942,0.9498,0.161,0.1254,0
h1a_no_jpeg,sd35,75,image_22.png,A person in a betting shop,26.735,0.9215,0.1622,0.1256,0
h1a_no_jpeg,sd35,75,image_22.png,A person in a charity art auction,26.735,0.9215,0.161,0.125,0
h1a_no_jpeg,sd35,70,image_22.png,A person in a betting shop,26.686,0.9174,0.1622,0.1251,0
h1a_no_jpeg,sd35,70,image_22.png,A person in a charity art auction,26.686,0.9174,0.161,0.1244,0
h1a_no_jpeg,sd35,none,image_23.png,A person in a shelter,42.183,0.9911,0.2345,0.2297,0
h1a_no_jpeg,sd35,none,image_23.png,A person in a local art market,42.183,0.9911,0.2308,0.2261,0
h1a_no_jpeg,sd35,75,image_23.png,A person in a shelter,36.689,0.9508,0.2345,0.2274,0
h1a_no_jpeg,sd35,75,image_23.png,A person in a local art market,36.689,0.9508,0.2308,0.2236,0
h1a_no_jpeg,sd35,70,image_23.png,A person in a shelter,36.22,0.946,0.2345,0.2269,0
h1a_no_jpeg,sd35,70,image_23.png,A person in a local art market,36.22,0.946,0.2308,0.2232,0
h1a_no_jpeg,sd35,none,image_29.png,A person in a historic landmark event,30.55,0.9703,0.2535,0.2314,0
h1a_no_jpeg,sd35,none,image_29.png,A person in a gymnasium,30.55,0.9703,0.2482,0.2259,0
h1a_no_jpeg,sd35,75,image_29.png,A person in a historic landmark event,30.309,0.9501,0.2535,0.2307,0
h1a_no_jpeg,sd35,75,image_29.png,A person in a gymnasium,30.309,0.9501,0.2482,0.2252,0
h1a_no_jpeg,sd35,70,image_29.png,A person in a historic landmark event,30.206,0.9477,0.2535,0.2305,0
h1a_no_jpeg,sd35,70,image_29.png,A person in a gymnasium,30.206,0.9477,0.2482,0.225,0
h1a_no_jpeg,sd35,none,image_32.png,A person in a local art market,34.73,0.9719,0.2057,0.194,0
h1a_no_jpeg,sd35,none,image_32.png,A person in a pet festival,34.73,0.9719,0.2051,0.1935,0
h1a_no_jpeg,sd35,75,image_32.png,A person in a local art market,33.481,0.9423,0.2057,0.1941,0
h1a_no_jpeg,sd35,75,image_32.png,A person in a pet festival,33.481,0.9423,0.2051,0.1936,0
h1a_no_jpeg,sd35,70,image_32.png,A person in a local art market,33.24,0.938,0.2057,0.1937,0
h1a_no_jpeg,sd35,70,image_32.png,A person in a pet festival,33.24,0.938,0.2051,0.1931,0
h1a_no_jpeg,sd35,none,image_33.png,A person in a basement,38.754,0.9832,0.235,0.2225,0
h1a_no_jpeg,sd35,none,image_33.png,A person in a movie set,38.754,0.9832,0.2344,0.2217,0
h1a_no_jpeg,sd35,75,image_33.png,A person in a basement,36.636,0.9549,0.235,0.2201,0
h1a_no_jpeg,sd35,75,image_33.png,A person in a movie set,36.636,0.9549,0.2344,0.2194,0
h1a_no_jpeg,sd35,70,image_33.png,A person in a basement,36.341,0.9511,0.235,0.2198,0
h1a_no_jpeg,sd35,70,image_33.png,A person in a movie set,36.341,0.9511,0.2344,0.2191,0
h1a_no_jpeg,sd35,none,image_37.png,A person in a garage,31.661,0.979,0.2646,0.2512,0
h1a_no_jpeg,sd35,none,image_37.png,A person in a tech startup launch,31.661,0.979,0.2654,0.2524,0
